TicketKey,TicketID,Project,ProjectKey,Summary,Description,IssueType,Status,StatusCategory,IsCurrent,StatusEntryDate,StatusExitDate,TimeInStatusHours,Priority,Assignee,AssigneeEmail,AssigneeAccountID,Reporter,Creator,Created,Updated,ResolutionDate,DueDate,SprintState
CSCCP25-26,10432,CSCCP25,CSCCP25,Spécification technique de la partie équipement ,Analyse et développement selon les spécifications du ticket CSCCP25-26.,Story,Correction Post Review,In Progress,No,11/09/2025 23:49,13/09/2025 11:22,35.55,Medium,,,acc_0432,Chef de projet,Chef de projet,03/09/2025 00:00,13/09/2025 11:22,,2025/09/16,CROSS Sprint 2
CSCCP25-26,10432,CSCCP25,CSCCP25,Spécification technique de la partie équipement ,Analyse et développement selon les spécifications du ticket CSCCP25-26.,Story,Correction Post QA,In Progress,No,13/09/2025 11:22,13/09/2025 19:30,8.14,Medium,,,acc_0432,Chef de projet,Chef de projet,03/09/2025 00:00,13/09/2025 19:30,,2025/09/16,CROSS Sprint 2
CSCCP25-26,10432,CSCCP25,CSCCP25,Spécification technique de la partie équipement ,Analyse et développement selon les spécifications du ticket CSCCP25-26.,Story,Blocked,In Progress,No,13/09/2025 19:30,14/09/2025 06:13,10.72,Medium,,,acc_0432,Chef de projet,Chef de projet,03/09/2025 00:00,14/09/2025 06:13,,2025/09/16,CROSS Sprint 2
CSCCP25-26,10432,CSCCP25,CSCCP25,Spécification technique de la partie équipement ,Analyse et développement selon les spécifications du ticket CSCCP25-26.,Story,To Be Deployed,Done,Yes,14/09/2025 06:13,14/09/2025 06:13,0.0,Medium,,,acc_0432,Chef de projet,Chef de projet,03/09/2025 00:00,14/09/2025 06:13,14/09/2025 06:13,2025/09/16,CROSS Sprint 2
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,In Analysis,In Progress,No,03/12/2025 00:00,05/12/2025 23:36,71.61,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,05/12/2025 23:36,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,To Do,In Progress,No,05/12/2025 23:36,07/12/2025 02:56,27.34,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,07/12/2025 02:56,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,In Process,In Progress,No,07/12/2025 02:56,10/12/2025 20:29,89.54,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,10/12/2025 20:29,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,In Review,In Progress,No,10/12/2025 20:29,12/12/2025 19:42,47.21,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,12/12/2025 19:42,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,Ready For Test,In Progress,No,12/12/2025 19:42,13/12/2025 16:16,20.58,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,13/12/2025 16:16,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,QA In Process,In Progress,No,13/12/2025 16:16,15/12/2025 01:00,32.72,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,15/12/2025 01:00,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,Correction Post Review,In Progress,No,15/12/2025 01:00,15/12/2025 20:50,19.84,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,15/12/2025 20:50,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,Correction Post QA,In Progress,No,15/12/2025 20:50,16/12/2025 22:20,25.5,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,16/12/2025 22:20,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,Blocked,In Progress,No,16/12/2025 22:20,18/12/2025 08:11,33.85,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,18/12/2025 08:11,,2025/12/13,CROSS Sprint 7
CSCCP25-27,10433,CSCCP25,CSCCP25,Exploration et évaluation du modèle de scoring crédit conso ,Analyse et développement selon les spécifications du ticket CSCCP25-27.,Story,To Be Deployed,Done,Yes,18/12/2025 08:11,18/12/2025 08:11,0.0,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0433,Chef de projet,Chef de projet,03/12/2025 00:00,18/12/2025 08:11,18/12/2025 08:11,2025/12/13,CROSS Sprint 7
CSCCP25-94,10434,CSCCP25,CSCCP25,Analyse table opportunité de vente (client appétent au crédit conso),Analyse et développement selon les spécifications du ticket CSCCP25-94.,Story,In Analysis,In Progress,No,14/11/2025 00:00,15/11/2025 10:12,34.2,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0434,Chef de projet,Chef de projet,14/11/2025 00:00,15/11/2025 10:12,,2025/11/27,CROSS Sprint 6
CSCCP25-94,10434,CSCCP25,CSCCP25,Analyse table opportunité de vente (client appétent au crédit conso),Analyse et développement selon les spécifications du ticket CSCCP25-94.,Story,In Process,In Progress,No,15/11/2025 10:12,18/11/2025 08:22,70.17,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0434,Chef de projet,Chef de projet,14/11/2025 00:00,18/11/2025 08:22,,2025/11/27,CROSS Sprint 6
CSCCP25-94,10434,CSCCP25,CSCCP25,Analyse table opportunité de vente (client appétent au crédit conso),Analyse et développement selon les spécifications du ticket CSCCP25-94.,Story,In Review,In Progress,No,18/11/2025 08:22,19/11/2025 10:48,26.43,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0434,Chef de projet,Chef de projet,14/11/2025 00:00,19/11/2025 10:48,,2025/11/27,CROSS Sprint 6
CSCCP25-94,10434,CSCCP25,CSCCP25,Analyse table opportunité de vente (client appétent au crédit conso),Analyse et développement selon les spécifications du ticket CSCCP25-94.,Story,Ready For Test,In Progress,No,19/11/2025 10:48,20/11/2025 05:27,18.65,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0434,Chef de projet,Chef de projet,14/11/2025 00:00,20/11/2025 05:27,,2025/11/27,CROSS Sprint 6
CSCCP25-94,10434,CSCCP25,CSCCP25,Analyse table opportunité de vente (client appétent au crédit conso),Analyse et développement selon les spécifications du ticket CSCCP25-94.,Story,Correction Post Review,In Progress,No,20/11/2025 05:27,20/11/2025 23:18,17.84,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0434,Chef de projet,Chef de projet,14/11/2025 00:00,20/11/2025 23:18,,2025/11/27,CROSS Sprint 6
CSCCP25-94,10434,CSCCP25,CSCCP25,Analyse table opportunité de vente (client appétent au crédit conso),Analyse et développement selon les spécifications du ticket CSCCP25-94.,Story,Correction Post QA,In Progress,No,20/11/2025 23:18,22/11/2025 04:45,29.46,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0434,Chef de projet,Chef de projet,14/11/2025 00:00,22/11/2025 04:45,,2025/11/27,CROSS Sprint 6
CSCCP25-94,10434,CSCCP25,CSCCP25,Analyse table opportunité de vente (client appétent au crédit conso),Analyse et développement selon les spécifications du ticket CSCCP25-94.,Story,Blocked,In Progress,No,22/11/2025 04:45,24/11/2025 01:59,45.23,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0434,Chef de projet,Chef de projet,14/11/2025 00:00,24/11/2025 01:59,,2025/11/27,CROSS Sprint 6
CSCCP25-94,10434,CSCCP25,CSCCP25,Analyse table opportunité de vente (client appétent au crédit conso),Analyse et développement selon les spécifications du ticket CSCCP25-94.,Story,To Be Deployed,Done,Yes,24/11/2025 01:59,24/11/2025 01:59,0.0,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0434,Chef de projet,Chef de projet,14/11/2025 00:00,24/11/2025 01:59,24/11/2025 01:59,2025/11/27,CROSS Sprint 6
CSCCP25-87,10435,CSCCP25,CSCCP25,Atelier avec l'équipe MRC risque pour fixer la table des impayés / contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-87.,Task,In Analysis,In Progress,No,25/02/2026 00:00,28/02/2026 05:42,77.7,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0435,Chef de projet,Chef de projet,25/02/2026 00:00,28/02/2026 05:42,,2026/03/11,CROSS Sprint 11
CSCCP25-87,10435,CSCCP25,CSCCP25,Atelier avec l'équipe MRC risque pour fixer la table des impayés / contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-87.,Task,To Do,In Progress,No,28/02/2026 05:42,28/02/2026 12:42,7.0,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0435,Chef de projet,Chef de projet,25/02/2026 00:00,28/02/2026 12:42,,2026/03/11,CROSS Sprint 11
CSCCP25-87,10435,CSCCP25,CSCCP25,Atelier avec l'équipe MRC risque pour fixer la table des impayés / contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-87.,Task,In Process,In Progress,Yes,28/02/2026 12:42,,0.0,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0435,Chef de projet,Chef de projet,25/02/2026 00:00,28/02/2026 12:42,,2026/03/11,CROSS Sprint 11
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,In Analysis,In Progress,No,03/12/2025 00:00,05/12/2025 13:02,61.04,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,05/12/2025 13:02,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,To Do,In Progress,No,05/12/2025 13:02,06/12/2025 07:31,18.48,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,06/12/2025 07:31,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,In Process,In Progress,No,06/12/2025 07:31,09/12/2025 13:29,77.96,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,09/12/2025 13:29,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,In Review,In Progress,No,09/12/2025 13:29,11/12/2025 00:00,34.52,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,11/12/2025 00:00,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,Ready For Test,In Progress,No,11/12/2025 00:00,12/12/2025 03:35,27.59,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,12/12/2025 03:35,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,QA In Process,In Progress,No,12/12/2025 03:35,13/12/2025 16:21,36.75,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,13/12/2025 16:21,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,Correction Post Review,In Progress,No,13/12/2025 16:21,13/12/2025 21:43,5.38,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,13/12/2025 21:43,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,Correction Post QA,In Progress,No,13/12/2025 21:43,14/12/2025 14:04,16.35,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,14/12/2025 14:04,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,Blocked,In Progress,No,14/12/2025 14:04,17/12/2025 08:15,66.18,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,17/12/2025 08:15,,2025/12/13,CROSS Sprint 7
CSCCP25-88,10436,CSCCP25,CSCCP25,Atelier avec l'équipe Crédit digital pour sécuriser la fiche crédit digital,Analyse et développement selon les spécifications du ticket CSCCP25-88.,Task,To Be Deployed,Done,Yes,17/12/2025 08:15,17/12/2025 08:15,0.0,Medium,Fida Rebai,jenhani.chaima@gtiinfo.com.tn,acc_0436,Chef de projet,Chef de projet,03/12/2025 00:00,17/12/2025 08:15,17/12/2025 08:15,2025/12/13,CROSS Sprint 7
CSCCP25-49,10437,CSCCP25,CSCCP25,Préparation Data Set ,Analyse et développement selon les spécifications du ticket CSCCP25-49.,Story,In Analysis,In Progress,No,25/02/2026 00:00,28/02/2026 05:38,77.63,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0437,Chef de projet,Chef de projet,25/02/2026 00:00,28/02/2026 05:38,,2026/03/11,CROSS Sprint 11
CSCCP25-49,10437,CSCCP25,CSCCP25,Préparation Data Set ,Analyse et développement selon les spécifications du ticket CSCCP25-49.,Story,To Do,In Progress,No,28/02/2026 05:38,01/03/2026 06:35,24.96,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0437,Chef de projet,Chef de projet,25/02/2026 00:00,01/03/2026 06:35,,2026/03/11,CROSS Sprint 11
CSCCP25-49,10437,CSCCP25,CSCCP25,Préparation Data Set ,Analyse et développement selon les spécifications du ticket CSCCP25-49.,Story,In Process,In Progress,Yes,01/03/2026 06:35,,0.0,Medium,Melki Iheb,ochi.salim@gtiinfo.com.tn,acc_0437,Chef de projet,Chef de projet,25/02/2026 00:00,01/03/2026 06:35,,2026/03/11,CROSS Sprint 11
CSCCP25-95,10438,CSCCP25,CSCCP25,Exploration historique contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-95.,Story,In Analysis,In Progress,No,15/12/2025 00:00,15/12/2025 23:05,23.1,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0438,Chef de projet,Chef de projet,15/12/2025 00:00,15/12/2025 23:05,,2026/01/04,CROSS Sprint 8
CSCCP25-95,10438,CSCCP25,CSCCP25,Exploration historique contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-95.,Story,To Do,In Progress,No,15/12/2025 23:05,17/12/2025 04:51,29.76,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0438,Chef de projet,Chef de projet,15/12/2025 00:00,17/12/2025 04:51,,2026/01/04,CROSS Sprint 8
CSCCP25-95,10438,CSCCP25,CSCCP25,Exploration historique contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-95.,Story,In Process,In Progress,No,17/12/2025 04:51,21/12/2025 09:44,100.89,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0438,Chef de projet,Chef de projet,15/12/2025 00:00,21/12/2025 09:44,,2026/01/04,CROSS Sprint 8
CSCCP25-95,10438,CSCCP25,CSCCP25,Exploration historique contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-95.,Story,In Review,In Progress,No,21/12/2025 09:44,22/12/2025 20:43,34.97,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0438,Chef de projet,Chef de projet,15/12/2025 00:00,22/12/2025 20:43,,2026/01/04,CROSS Sprint 8
CSCCP25-95,10438,CSCCP25,CSCCP25,Exploration historique contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-95.,Story,Ready For Test,In Progress,No,22/12/2025 20:43,23/12/2025 08:53,12.17,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0438,Chef de projet,Chef de projet,15/12/2025 00:00,23/12/2025 08:53,,2026/01/04,CROSS Sprint 8
CSCCP25-95,10438,CSCCP25,CSCCP25,Exploration historique contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-95.,Story,QA In Process,In Progress,No,23/12/2025 08:53,23/12/2025 23:00,14.13,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0438,Chef de projet,Chef de projet,15/12/2025 00:00,23/12/2025 23:00,,2026/01/04,CROSS Sprint 8
CSCCP25-95,10438,CSCCP25,CSCCP25,Exploration historique contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-95.,Story,Blocked,In Progress,No,23/12/2025 23:00,25/12/2025 16:21,41.35,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0438,Chef de projet,Chef de projet,15/12/2025 00:00,25/12/2025 16:21,,2026/01/04,CROSS Sprint 8
CSCCP25-95,10438,CSCCP25,CSCCP25,Exploration historique contentieux,Analyse et développement selon les spécifications du ticket CSCCP25-95.,Story,To Be Deployed,Done,Yes,25/12/2025 16:21,25/12/2025 16:21,0.0,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0438,Chef de projet,Chef de projet,15/12/2025 00:00,25/12/2025 16:21,25/12/2025 16:21,2026/01/04,CROSS Sprint 8
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,In Analysis,In Progress,No,14/11/2025 00:00,16/11/2025 08:13,56.23,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,16/11/2025 08:13,,2025/11/27,CROSS Sprint 6
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,In Process,In Progress,No,16/11/2025 08:13,20/11/2025 23:14,111.01,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,20/11/2025 23:14,,2025/11/27,CROSS Sprint 6
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,In Review,In Progress,No,20/11/2025 23:14,22/11/2025 14:48,39.56,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,22/11/2025 14:48,,2025/11/27,CROSS Sprint 6
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,Ready For Test,In Progress,No,22/11/2025 14:48,23/11/2025 12:16,21.48,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,23/11/2025 12:16,,2025/11/27,CROSS Sprint 6
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,QA In Process,In Progress,No,23/11/2025 12:16,24/11/2025 16:46,28.49,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,24/11/2025 16:46,,2025/11/27,CROSS Sprint 6
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,Correction Post Review,In Progress,No,24/11/2025 16:46,25/11/2025 03:54,11.14,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,25/11/2025 03:54,,2025/11/27,CROSS Sprint 6
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,Correction Post QA,In Progress,No,25/11/2025 03:54,26/11/2025 04:28,24.56,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,26/11/2025 04:28,,2025/11/27,CROSS Sprint 6
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,Blocked,In Progress,No,26/11/2025 04:28,27/11/2025 05:06,24.64,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,27/11/2025 05:06,,2025/11/27,CROSS Sprint 6
CSCCP25-96,10439,CSCCP25,CSCCP25," Enrichissement de la fiche carte par l’historique de paiement par carte, fréquence d paiement par carte, montant des transactions, taux utilisation carte, usage carte)",Analyse et développement selon les spécifications du ticket CSCCP25-96.,Story,To Be Deployed,Done,Yes,27/11/2025 05:06,27/11/2025 05:06,0.0,Medium,sarra hamzaoui,baccouche.yassine@gtiinfo.com.tn,acc_0439,Chef de projet,Chef de projet,14/11/2025 00:00,27/11/2025 05:06,27/11/2025 05:06,2025/11/27,CROSS Sprint 6
CSCCP25-97,10440,CSCCP25,CSCCP25, Préparation fiche impayés (Requête partagée par Aziza),Analyse et développement selon les spécifications du ticket CSCCP25-97.,Story,In Analysis,In Progress,No,15/12/2025 00:00,17/12/2025 17:09,65.17,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0440,Chef de projet,Chef de projet,15/12/2025 00:00,17/12/2025 17:09,,2026/01/04,CROSS Sprint 8
CSCCP25-97,10440,CSCCP25,CSCCP25, Préparation fiche impayés (Requête partagée par Aziza),Analyse et développement selon les spécifications du ticket CSCCP25-97.,Story,To Do,In Progress,No,17/12/2025 17:09,18/12/2025 08:29,15.32,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0440,Chef de projet,Chef de projet,15/12/2025 00:00,18/12/2025 08:29,,2026/01/04,CROSS Sprint 8
CSCCP25-97,10440,CSCCP25,CSCCP25, Préparation fiche impayés (Requête partagée par Aziza),Analyse et développement selon les spécifications du ticket CSCCP25-97.,Story,In Process,In Progress,No,18/12/2025 08:29,20/12/2025 18:48,58.32,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0440,Chef de projet,Chef de projet,15/12/2025 00:00,20/12/2025 18:48,,2026/01/04,CROSS Sprint 8
CSCCP25-97,10440,CSCCP25,CSCCP25, Préparation fiche impayés (Requête partagée par Aziza),Analyse et développement selon les spécifications du ticket CSCCP25-97.,Story,In Review,In Progress,No,20/12/2025 18:48,22/12/2025 07:13,36.43,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0440,Chef de projet,Chef de projet,15/12/2025 00:00,22/12/2025 07:13,,2026/01/04,CROSS Sprint 8
CSCCP25-97,10440,CSCCP25,CSCCP25, Préparation fiche impayés (Requête partagée par Aziza),Analyse et développement selon les spécifications du ticket CSCCP25-97.,Story,Ready For Test,In Progress,No,22/12/2025 07:13,23/12/2025 06:22,23.15,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0440,Chef de projet,Chef de projet,15/12/2025 00:00,23/12/2025 06:22,,2026/01/04,CROSS Sprint 8
CSCCP25-97,10440,CSCCP25,CSCCP25, Préparation fiche impayés (Requête partagée par Aziza),Analyse et développement selon les spécifications du ticket CSCCP25-97.,Story,Correction Post QA,In Progress,No,23/12/2025 06:22,23/12/2025 15:33,9.18,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0440,Chef de projet,Chef de projet,15/12/2025 00:00,23/12/2025 15:33,,2026/01/04,CROSS Sprint 8
CSCCP25-97,10440,CSCCP25,CSCCP25, Préparation fiche impayés (Requête partagée par Aziza),Analyse et développement selon les spécifications du ticket CSCCP25-97.,Story,Blocked,In Progress,No,23/12/2025 15:33,25/12/2025 13:23,45.82,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0440,Chef de projet,Chef de projet,15/12/2025 00:00,25/12/2025 13:23,,2026/01/04,CROSS Sprint 8
CSCCP25-97,10440,CSCCP25,CSCCP25, Préparation fiche impayés (Requête partagée par Aziza),Analyse et développement selon les spécifications du ticket CSCCP25-97.,Story,To Be Deployed,Done,Yes,25/12/2025 13:23,25/12/2025 13:23,0.0,Medium,Ahlem Tlili,teber.nour@gtiinfo.com.tn,acc_0440,Chef de projet,Chef de projet,15/12/2025 00:00,25/12/2025 13:23,25/12/2025 13:23,2026/01/04,CROSS Sprint 8
